gauge_id,q_mean,runoff_ratio,streamflow_elas,slope_fdc,bfi,q_cv,q_10,q_25,q_50,q_75,q_90,q_zero,q_low_days,freq_q_low,q_high_days,freq_q_high,annual_q,mean_anum_flow,cen_time,gini_flow,annual_max_1day,annual_max_3day,annual_max_7day,annual_max_30day,annual_max_90day,annual_min_7day,month_1day_max,month_1day_min,doy_min_flow,doy_max_flow,doy_min_flow_7,doy_max_flow_7,mean_jan_flow,mean_feb_flow,mean_mar_flow,mean_apr_flow,mean_may_flow,mean_jun_flow,mean_jul_flow,mean_aug_flow,mean_sep_flow,mean_oct_flow,mean_nov_flow,mean_dec_flow,cv_jan_flow,cv_feb_flow,cv_mar_flow,cv_apr_flow,cv_may_flow,cv_jun_flow,cv_jul_flow,cv_aug_flow,cv_sep_flow,cv_oct_flow,cv_nov_flow,cv_dec_flow,mean_swmn_flow,mean_atmn_flow,mean_wint_flow,mean_sumr_flow,q_mean_swmn,q_5_swmn,q_25_swmn,q_50_swmn,q_75_swmn,q_95_swmn,rise_rate_mean,rise_rate_median,rise_days,fall_rate_mean,fall_rate_median,fall_days,num_hyd_alt
12020,0.726,0.236,1.379,3.428,0.439,276.49,0.025,0.044,0.196,0.495,1.603,0.0,13.314,96.0,5.703,19.211,23743.053,29262.884,236.714,0.717,15833.353,11664.347,7899.333,4261.964,2467.807,51.727,08-Sep,06-Dec,166.029,230.371,169.171,237.171,482.056,382.037,344.112,257.314,260.946,752.768,4431.887,10908.472,8016.362,2055.144,765.017,623.877,87.62,103.58,111.63,86.02,94.19,124.33,221.62,128.91,160.81,129.72,88.95,113.6,24294.925,2820.162,1487.969,862.372,1.713,0.021,0.097,0.587,1.823,6.967,288.212,12.91,139.85,-196.619,-12.895,205.2,155.25
12025,1.23,0.37,2.183,3.089,0.47,237.38,0.18,0.259,0.44,0.776,2.713,0.0,13.239,96.158,4.357,18.3,23649.568,24364.976,231.943,0.662,13628.484,10151.872,7132.1,3718.009,2258.807,95.263,8,6,149.629,228.571,151.629,233.4,554.514,498.535,448.464,355.414,289.99,659.762,4303.373,8806.106,5556.25,1499.041,714.542,678.985,102.85,59.37,45.58,46.69,43.84,200.14,156.91,122.65,145.92,102.74,36.31,71.54,19325.491,2213.583,1732.035,1093.868,2.795,0.144,0.379,1.229,3.188,10.65,290.286,15.74,143.9,-199.833,-15.5,209.0,145.9
12026,1.211,0.376,2.041,2.912,0.47,246.34,0.201,0.295,0.48,0.769,2.4,0.0,11.643,91.4,4.124,18.35,20050.407,21585.714,232.686,0.644,12172.261,9003.524,6335.173,3244.953,1900.689,85.405,7,6,140.743,226.571,139.514,234.057,440.59,413.143,379.593,326.559,281.669,579.881,3606.181,7924.782,5065.196,1354.154,638.7,575.267,38.44,64.85,39.96,39.48,38.78,175.44,172.38,129.15,162.55,102.29,49.64,66.71,17176.04,1992.854,1429.0,987.821,2.703,0.171,0.423,1.136,2.704,10.517,255.411,13.3,143.75,-176.705,-12.8,207.75,144.0
12029,0.806,0.258,2.249,4.173,0.265,508.6,0.0,0.0,0.028,0.369,1.592,126.9,47.887,141.0,2.874,16.789,1117.208,1118.589,233.4,0.879,2299.515,1057.585,579.302,226.333,112.678,0.063,9,1,35.171,223.486,43.714,232.486,2.708,2.701,0.784,0.611,0.391,55.276,160.326,422.28,337.439,105.938,23.044,7.182,229.18,868.68,479.46,320.12,389.0,621.03,358.05,304.84,267.45,201.61,180.21,196.51,975.321,128.982,12.292,1.786,1.963,0.0,0.068,0.398,1.464,6.918,89.37,2.4,54.8,-38.359,-1.45,127.95,71.1
12035,1.146,0.345,2.216,2.88,0.485,226.38,0.151,0.276,0.503,1.006,2.268,0.0,13.144,91.35,4.463,19.263,30295.77,32366.606,232.114,0.632,17485.233,12616.537,8512.118,4428.52,2633.394,123.685,7,6,152.0,230.6,161.429,236.943,824.659,705.056,703.15,620.032,551.812,927.408,5065.292,11159.529,7679.462,2134.168,1063.933,952.714,65.35,68.91,75.06,88.09,92.15,121.56,187.95,133.11,153.7,95.65,55.97,66.57,24487.696,3198.101,2482.43,1874.994,2.363,0.108,0.432,1.023,2.576,9.139,354.641,29.3,143.65,-253.867,-26.295,200.6,146.85
12036,1.545,0.387,2.118,2.415,0.392,300.23,0.018,0.068,0.197,1.183,4.084,2.3,29.048,91.5,2.711,18.3,2789.58,2899.469,229.086,0.794,3248.011,1737.031,1074.83,560.114,325.008,0.439,8,05-Jun,148.943,224.429,156.943,230.914,36.222,23.501,14.077,6.607,3.717,114.969,674.471,1110.578,669.106,158.517,56.085,35.882,333.54,131.93,96.97,110.83,633.01,374.49,178.61,139.8,144.38,92.74,78.16,154.38,2589.562,216.72,95.604,24.07,4.092,0.007,0.549,2.307,4.576,15.376,101.139,2.655,97.8,-43.167,-0.62,229.15,122.7
12038,1.585,0.499,1.141,2.614,0.374,352.09,0.006,0.036,0.156,0.971,4.277,3.95,33.255,91.45,2.752,18.3,2319.13,2285.095,229.371,0.815,3329.977,1570.672,959.412,443.089,255.145,0.118,07-Aug,5,141.0,218.4,148.571,228.086,22.148,15.761,7.672,2.36,0.974,87.715,545.072,893.411,518.475,130.49,35.408,25.61,299.25,131.46,138.41,127.99,184.08,458.42,191.48,181.83,143.36,149.48,84.58,186.49,2044.672,165.899,63.518,11.006,4.254,0.002,0.429,2.129,4.926,14.709,87.944,1.16,99.75,-38.158,-0.44,229.9,126.85
12043,1.125,0.348,1.909,3.254,0.402,288.03,0.015,0.055,0.167,0.727,2.59,7.7,24.73,91.5,4.506,18.25,1643.31,1570.38,234.486,0.757,1054.038,875.166,631.791,319.799,176.466,0.95,8,6,152.657,228.0,157.029,236.743,18.427,14.412,11.208,6.867,4.259,32.77,263.106,598.62,422.119,134.048,42.704,23.857,69.4,93.02,94.53,104.38,101.83,365.68,184.34,131.58,149.0,141.08,64.42,202.02,1324.378,176.753,56.697,22.331,2.888,0.004,0.168,1.079,3.089,12.854,31.97,0.8,95.6,-14.122,-0.44,216.45,109.1
12044,0.643,0.305,1.932,,0.343,518.1,0.0,0.0,0.048,0.437,1.616,,,,,,396.563,389.201,94.771,0.84,,,,,,,,,7.971,94.686,9.171,96.771,1.119,0.5,0.412,0.307,0.339,22.27,52.23,125.934,140.485,35.961,9.653,3.472,161.11,224.22,260.91,388.59,390.96,429.26,516.06,266.77,265.69,108.53,185.25,143.75,350.34,45.614,5.09,1.059,1.665,0.0,0.121,0.589,1.816,5.128,,,,,,,
12046,1.274,0.389,2.003,2.688,0.494,244.36,0.212,0.326,0.559,0.89,2.394,0.0,9.09,96.158,4.207,18.3,15328.182,14639.098,232.571,0.619,9569.534,7306.889,4953.164,2432.534,1389.217,64.69,7,6,138.971,229.143,139.086,233.886,371.812,352.044,331.252,295.972,254.217,414.407,2408.965,4901.136,3284.104,992.676,542.253,490.26,42.57,65.87,48.2,49.18,48.19,173.3,175.52,129.07,174.41,97.16,38.7,50.62,11008.612,1534.929,1214.116,881.441,2.751,0.174,0.431,1.204,2.794,10.496,179.763,14.76,152.8,-135.126,-15.3,203.25,157.85
13004,1.468,0.515,2.089,3.625,0.316,467.92,0.0,0.007,0.052,0.736,3.56,30.45,22.6,90.4,3.112,18.05,4758.724,4957.678,231.114,0.856,7963.39,4204.674,2388.494,952.524,512.493,0.1,7,5,119.629,220.943,127.629,232.171,13.117,8.599,5.715,2.635,1.489,134.536,1019.037,2081.65,1352.373,256.581,59.205,29.505,180.45,126.95,131.39,154.19,377.6,588.3,363.3,182.16,247.06,142.85,116.82,276.18,4634.397,315.786,51.22,9.757,4.039,0.0,0.225,1.469,4.133,13.238,198.906,1.53,86.75,-88.674,-1.28,194.6,105.4
13006,,,1.436,7.696,0.339,,,,,,,,,,,,,,173.286,0.844,,,,,,,,,86.029,164.114,94.343,168.114,,,,,,,,,,,,,,,,,,,,78.4,65.44,76.64,,,,,,,3.763,0.004,0.137,1.303,3.242,12.91,,,,,,,
13007,,,2.948,5.838,0.441,,,,,,,,,,,,,,150.857,0.612,,,,,,,,,121.943,156.686,118.086,164.114,,,,,,,,,,,,,,,,,,,,104.14,56.95,54.9,,,,,,,0.062,0.015,0.037,0.063,0.12,0.64,,,,,,,
13008,0.461,0.21,3.372,14.609,0.235,289.86,0.0,0.0,0.003,0.26,1.376,,,,,,,,232.914,0.902,,,,,,,,,14.743,227.971,17.286,232.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.339,1.216,3.845,,,,,,,
13010,0.383,0.167,2.516,4.609,0.232,488.1,0.0,0.003,0.032,0.137,0.634,38.85,22.183,82.895,3.152,15.6,992.053,1208.706,232.143,0.851,1421.716,918.475,527.074,194.958,102.517,0.129,7,6,94.714,225.771,100.114,231.6,9.969,7.689,5.174,6.452,3.507,58.381,260.189,410.092,310.799,97.488,23.918,22.761,315.38,191.44,258.81,262.42,252.88,333.1,341.32,292.27,276.31,399.0,615.98,812.42,1054.739,121.407,40.419,15.248,0.909,0.0,0.045,0.142,0.587,3.266,53.419,1.21,70.95,-23.79,-0.6,159.6,78.5
13012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.067,0.23,0.391,2.805,,,,,,,
13013,,,0.962,,0.274,,,,,,,,,,,,,,170.514,0.866,,,,,,,,,17.514,166.543,29.943,169.857,,,,,,,,,,,,,,,,,,,,151.59,298.77,125.37,,,,,,,0.272,0.0,0.067,0.327,1.112,1.913,,,,,,,
13016,,,2.114,3.951,0.302,,,,,,,,,,,,,7644.793,232.286,0.865,,,,,,,,,47.514,225.086,50.257,234.343,22.901,19.248,11.951,7.675,10.485,353.751,1370.224,2972.738,2107.598,663.655,85.381,42.01,,,,,,,,,,,,,6663.539,749.036,84.159,30.11,,,,,,,,,,,,,
13017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.054,0.315,0.982,5.23,,,,,,,
13025,0.309,0.137,2.122,4.732,0.265,434.45,0.0,0.0,0.014,0.108,0.659,86.1,52.182,90.632,3.33,17.15,1578.239,2235.425,231.771,0.858,2031.224,1360.808,850.51,338.491,176.591,0.03,08-Sep,1,81.057,232.629,87.4,234.886,13.728,9.999,6.936,3.346,1.666,134.247,432.541,782.417,572.75,215.179,42.902,30.948,355.65,141.49,345.43,186.52,299.82,460.42,250.72,259.06,226.48,266.3,438.6,671.24,1882.572,258.081,54.675,12.198,0.79,0.0,0.032,0.144,0.644,2.81,84.281,2.72,64.65,-34.615,-0.86,160.9,74.25
14001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.37,48.52,40.92,34.1,130.12,340.56,93.3,135.77,147.3,118.85,31.57,44.56,,,,,25.809,0.0,3.44,13.526,31.549,80.092,,,,,,,
14003,4.895,0.636,1.495,2.702,0.353,284.59,0.0,0.0,0.123,3.934,13.418,105.55,28.918,117.278,3.411,15.35,3111.117,3362.859,220.029,0.85,2953.597,2028.366,1349.509,633.466,375.856,0.143,7,1,5.371,211.229,10.143,215.771,2.053,1.667,1.492,0.986,0.45,147.967,1163.789,1172.415,703.138,151.175,28.857,8.086,430.5,453.79,374.2,578.49,810.49,466.39,135.32,134.53,171.55,113.87,145.17,298.5,3181.746,180.032,11.805,3.148,12.641,0.0,1.861,6.73,14.545,45.763,131.218,10.9,65.7,-65.85,-4.1,132.2,69.35
14004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.22,60.85,73.15,72.06,57.57,28.39,556.78,,,,,25.477,0.275,7.725,16.564,33.045,69.698,,,,,,,
14008,2.111,0.611,1.583,3.304,0.319,467.04,0.0,0.043,0.121,0.928,4.761,9.1,14.376,89.85,3.387,17.95,1294.566,1308.137,224.486,0.842,2295.301,1214.266,716.509,287.708,166.527,0.484,7,6,127.286,215.829,139.743,222.571,3.856,2.855,2.607,2.293,2.314,81.817,347.443,486.623,295.269,64.536,13.631,6.814,68.81,91.84,82.64,90.16,117.66,693.66,278.16,235.77,199.1,149.26,74.07,69.86,1191.694,78.167,13.524,7.38,5.726,0.0,0.312,1.908,5.219,20.154,52.415,0.28,105.2,-29.813,-0.51,185.1,111.9
14009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.71,85.37,103.21,142.14,118.96,126.8,,,,,,28.791,0.0,5.236,17.735,39.267,114.228,,,,,,,
14011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.85,89.53,69.39,152.76,163.12,,,,,,,26.153,0.0,4.122,18.676,34.286,73.782,,,,,,,
14012,3.921,0.745,1.387,2.903,0.402,292.36,0.0,0.0,0.113,3.959,10.862,111.45,111.45,123.833,3.798,15.95,934.896,989.751,208.886,0.838,924.774,590.765,390.263,177.347,102.99,0.068,8,1,17.714,198.4,20.886,202.171,0.497,0.183,0.089,0.045,0.029,31.299,288.529,360.241,223.956,69.633,12.459,2.79,185.71,264.44,370.46,452.47,453.02,684.29,155.88,157.99,106.02,98.59,133.75,143.92,904.025,82.092,3.47,0.163,9.787,0.0,1.132,6.159,11.405,31.637,36.807,3.7,55.8,-16.715,-1.31,123.85,65.6
14014,4.494,0.722,,,,308.41,0.0,0.0,0.218,3.898,11.35,120.35,80.233,120.35,4.579,17.4,1045.873,1038.586,,,1081.6,682.614,443.266,199.139,113.96,0.0,7,1,,,,,3.034,1.758,1.554,1.24,1.138,56.183,321.625,363.463,207.209,64.758,15.632,5.533,251.78,304.71,326.51,344.11,354.2,520.82,151.16,154.64,140.35,89.92,130.48,176.59,954.756,80.39,10.325,4.018,12.025,0.0,2.117,5.854,12.729,45.892,49.25,6.02,49.2,-17.914,-0.94,135.4,57.75
14015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.24,119.63,172.5,198.57,37.2,748.42,,,,,,16.475,0.0,4.518,7.712,16.072,55.574,,,,,,,
15001,9.866,0.9,,,,467.72,0.0,0.0,0.0,12.642,29.087,,,,,,2260.884,2220.27,,,,,,,,,,,,,,,0.0,0.522,0.0,0.0,4.045,260.73,763.944,656.475,352.627,183.206,73.494,4.049,,1918.33,,,1138.22,136.16,70.05,69.73,89.5,102.96,141.47,271.3,2042.521,256.7,4.571,4.045,22.41,0.0,8.603,17.408,30.711,64.208,,,,,,,
15003,1.022,0.171,0.409,2.004,0.63,479.53,0.209,0.409,0.782,1.254,1.656,0.95,7.774,91.35,2.633,19.263,351.381,336.265,241.057,0.406,416.369,172.719,91.724,38.858,27.888,1.359,11,5,129.486,273.829,133.343,238.657,38.806,27.436,16.272,7.343,11.573,15.737,16.952,24.302,36.708,33.988,64.098,43.049,24.92,41.73,56.15,69.47,90.62,67.77,126.28,195.72,59.94,73.31,682.79,77.32,93.7,98.085,109.291,35.188,0.834,0.162,0.376,0.63,1.005,1.98,4.814,0.81,165.65,-4.1,-0.76,194.6,187.4
15005,3.815,0.329,0.238,2.141,0.508,178.81,0.0,0.187,1.638,4.6,9.091,80.95,25.375,101.5,3.538,18.4,1808.579,1838.815,221.343,0.656,656.942,543.41,415.41,225.705,156.662,1.291,07-Aug,1,93.686,224.371,79.686,221.2,19.225,12.034,11.702,14.216,28.008,244.338,494.067,424.109,246.058,184.185,124.651,37.176,109.41,185.15,194.18,201.98,186.49,102.09,89.65,104.84,106.49,94.28,67.41,96.01,1408.572,308.836,69.252,53.926,8.486,1.517,3.594,5.358,9.775,27.024,23.827,4.935,124.6,-19.029,-5.685,156.0,142.75
15006,11.139,2.445,,,,186.33,0.0,0.037,1.598,13.664,34.462,,,,,,1187.927,1182.662,,,,,,,,,,,,,,,4.693,1.161,0.588,0.174,1.323,108.217,387.117,378.284,184.365,79.539,33.295,11.635,63.76,100.2,488.97,395.31,903.3,143.38,69.15,77.67,90.2,84.23,73.22,56.02,1075.428,112.834,17.49,2.085,28.386,0.0,10.117,22.112,37.542,83.19,,,,,,,
15007,3.187,0.382,,,,179.75,0.0,0.0,1.547,4.015,7.96,102.35,70.586,120.412,2.377,18.3,642.116,626.991,,,331.906,236.476,162.385,79.0,55.099,0.402,10,1,,,,,8.52,3.672,4.475,10.647,25.0,87.01,87.585,69.306,77.966,124.445,95.33,33.035,174.44,280.54,256.36,265.39,194.77,133.23,103.27,135.75,121.62,138.96,114.12,152.02,321.867,219.776,45.226,40.122,4.668,0.0,1.509,2.941,5.827,14.649,14.902,3.47,102.4,-9.658,-2.97,157.95,115.25
15008,9.194,0.889,1.278,1.933,0.52,169.0,0.0,0.021,1.539,12.301,28.869,86.05,60.9,114.188,3.486,18.3,10793.381,11300.717,220.857,0.73,3512.347,2869.919,2356.735,1567.816,1087.907,2.267,7,1,79.143,206.229,86.629,215.457,40.595,15.447,9.923,9.316,26.099,1165.827,3561.223,3458.408,1553.314,927.348,413.2,120.016,145.91,139.76,435.65,696.64,724.56,128.23,67.87,60.34,69.36,61.95,91.69,110.62,9738.771,1340.549,176.058,45.338,22.851,0.404,9.176,17.808,31.264,61.375,168.873,43.745,95.3,-93.438,-14.6,172.25,111.0
15009,6.668,0.586,,,,175.72,0.0,0.171,1.403,8.007,19.526,44.4,29.0,91.35,3.102,18.3,2244.707,2231.209,,,820.124,639.326,490.064,323.361,219.021,0.416,07-Aug,3,,,,,17.486,5.606,2.064,1.376,10.875,201.395,668.561,670.396,308.26,200.802,107.921,42.761,48.31,66.23,335.62,265.51,394.13,141.38,75.4,66.47,68.97,61.4,82.05,50.47,1854.383,308.723,65.853,14.314,16.738,0.331,6.34,12.761,21.96,46.952,34.26,4.67,107.75,-17.683,-1.4,208.75,132.5
15010,9.338,1.117,,,,131.43,1.982,2.869,4.93,9.619,23.038,0.0,4.239,91.35,2.837,18.3,1936.048,1919.462,,,508.235,410.958,336.196,227.974,157.683,12.972,7,5,,,,,54.487,57.072,73.737,64.219,59.726,173.437,513.538,467.3,211.073,119.368,72.909,52.595,47.98,51.81,52.14,56.91,59.24,104.6,65.31,64.99,81.16,53.54,61.23,50.79,1365.348,192.277,164.154,197.682,19.565,3.01,8.161,14.949,26.172,53.143,17.946,4.54,172.9,-16.325,-5.03,190.05,210.1
15011,8.224,0.899,0.216,2.34,0.515,159.0,0.0,0.0,2.612,12.053,22.406,111.2,57.026,111.2,2.633,18.3,1134.347,1122.484,183.2,0.689,422.379,318.42,235.19,135.57,100.083,0.187,7,1,24.8,180.457,29.2,184.943,3.601,0.56,0.181,1.266,16.6,169.166,304.576,242.431,150.44,140.531,78.724,20.528,157.27,397.77,1053.45,542.55,399.13,96.8,69.32,79.5,92.52,85.51,73.85,115.04,870.037,219.255,24.827,18.047,18.572,2.658,9.001,14.922,23.534,49.461,24.42,9.75,86.9,-12.866,-3.69,164.95,108.95
15012,8.924,1.33,1.224,3.24,0.445,405.95,0.0,0.173,2.21,9.341,19.087,49.75,27.712,91.45,2.773,18.3,1738.653,1720.074,188.6,0.684,582.362,497.379,354.345,197.256,140.118,0.176,6,1,32.057,183.086,40.514,172.229,5.815,2.64,1.495,20.575,76.565,297.74,388.899,293.051,207.242,246.155,160.619,28.882,201.91,442.31,342.07,181.97,188.13,101.84,79.28,104.14,115.3,385.06,284.82,134.76,1193.009,406.774,37.337,98.635,13.402,1.201,4.598,9.653,17.275,39.957,28.87,8.375,108.1,-15.568,-3.6,200.45,111.55
15013,4.553,0.415,0.985,2.885,0.49,181.19,0.0,0.0,1.117,5.883,12.946,125.7,66.158,132.316,3.453,19.263,1311.678,1274.58,184.029,0.701,436.519,372.593,283.16,176.229,115.775,0.246,7,1,25.371,174.143,30.857,176.743,5.671,2.087,2.389,2.264,7.257,163.876,386.42,259.511,161.326,161.513,104.927,22.802,324.02,487.53,436.41,449.26,457.76,123.36,95.2,83.81,96.31,79.09,90.89,128.94,976.244,266.44,30.56,11.91,10.293,0.0,3.47,6.914,13.186,32.111,25.59,8.68,81.65,-13.929,-3.685,150.0,92.1
15014,8.548,0.931,,,,229.89,0.0,0.151,2.758,10.544,22.077,69.15,25.803,91.6,2.815,18.3,1696.434,1647.786,,,548.603,460.746,347.422,196.562,137.846,0.111,6,1,,,,,4.667,1.142,3.204,19.767,77.735,301.349,375.46,281.578,187.951,231.879,145.367,27.102,147.95,400.85,445.54,198.52,172.1,99.77,72.65,95.27,112.34,159.83,89.4,426.36,1152.3,377.247,32.911,100.707,15.609,1.709,5.593,11.3,20.647,48.49,28.902,8.8,103.3,-15.935,-4.77,187.35,109.65
15016,2.386,0.575,1.144,2.708,0.466,297.17,0.024,0.106,0.526,2.632,6.303,18.85,16.944,91.5,3.421,19.263,4498.802,4498.991,221.743,0.708,1597.348,1354.793,1039.205,598.109,396.01,1.978,7,3,81.457,213.914,84.6,217.971,49.629,18.881,9.514,14.903,43.551,579.628,1266.689,990.322,570.842,514.977,341.15,98.904,54.09,127.32,299.42,154.07,299.68,126.38,96.78,96.03,114.16,82.68,191.89,116.52,3407.481,856.128,167.415,67.967,4.742,0.228,1.319,3.107,6.315,14.944,58.429,8.63,125.25,-34.471,-4.47,212.25,126.95
15017,5.888,0.99,0.872,2.123,0.488,189.35,0.0,0.0,1.648,7.015,14.952,89.1,70.385,101.667,3.453,19.263,4241.005,4182.19,216.343,0.707,1701.231,1431.664,1060.316,600.317,390.743,1.043,7,1,77.743,208.314,76.4,214.114,31.851,10.514,7.674,5.827,36.501,640.181,1233.633,945.616,539.473,412.867,249.286,68.767,206.59,242.48,230.72,269.5,508.98,138.27,94.6,91.0,91.58,79.48,78.99,144.46,3358.903,662.154,111.131,50.002,13.667,0.664,5.021,8.813,16.08,44.694,76.078,15.445,101.2,-45.982,-9.5,167.45,111.8
15018,0.476,0.145,,,,367.11,0.0,0.0,0.0,0.375,1.079,,,,,,120.288,121.341,,,,,,,,,,,,,,,3.308,1.697,0.687,1.836,4.81,6.119,6.819,3.47,7.218,29.64,35.65,20.088,160.64,192.7,281.87,447.65,415.43,329.67,220.03,291.98,195.96,249.69,196.47,409.43,23.626,65.29,25.093,7.332,0.35,0.0,0.0,0.0,0.445,1.528,,,,,,,
15019,6.25,1.156,0.684,2.477,0.531,135.64,0.0,0.77,3.125,8.531,16.312,55.85,14.616,91.35,3.327,18.3,3727.75,3718.989,191.514,0.61,988.135,858.852,668.041,384.52,281.553,3.714,7,1,48.4,189.457,48.6,185.171,54.192,23.952,26.193,53.43,137.436,540.806,791.492,643.866,480.817,519.612,350.28,114.357,97.69,156.35,150.49,142.9,154.52,92.35,68.8,86.53,89.02,78.08,76.85,69.65,2462.927,869.892,192.502,217.059,12.082,2.113,5.062,9.259,15.928,32.346,39.722,10.08,127.7,-27.978,-10.6,181.25,145.2
15020,0.758,0.285,0.894,4.144,0.355,283.13,0.0,0.043,0.175,0.537,1.858,49.1,15.353,91.35,3.155,20.333,715.101,,198.829,0.725,392.503,274.473,192.443,94.639,60.683,0.289,11,3,59.629,225.943,68.2,213.0,,,,,,,,,,,,,53.84,144.55,253.31,158.47,400.67,212.4,136.96,133.15,152.1,301.32,231.84,238.07,,,,,1.362,0.02,0.197,0.539,1.544,5.874,15.736,1.48,122.35,-10.17,-1.19,189.35,121.7
15021,4.614,0.843,0.732,1.613,0.592,131.05,0.568,0.999,2.481,6.206,10.808,1.45,5.47,91.35,2.837,18.3,6892.739,7051.247,218.057,0.557,1898.137,1481.237,1171.657,697.002,521.104,27.208,7,3,99.2,207.057,79.771,214.514,99.314,81.703,98.772,130.339,220.527,959.459,1662.495,1508.152,871.619,744.609,492.092,203.021,77.32,65.4,58.04,86.79,151.63,86.89,69.08,77.49,67.52,60.46,59.17,76.81,5043.833,1236.701,384.039,449.638,9.285,1.925,4.939,7.433,11.349,23.33,65.367,18.49,166.9,-56.783,-20.58,191.95,204.0
15022,3.199,0.58,0.328,1.881,0.572,154.22,0.404,0.827,1.961,3.943,6.863,0.0,6.433,91.35,3.519,20.333,1423.219,1418.812,238.429,0.502,426.397,344.533,252.381,129.601,101.015,5.08,10,02-Mar,84.657,252.4,95.057,253.771,43.23,27.686,32.868,36.214,55.142,159.522,209.971,188.633,165.792,216.304,201.844,83.753,77.24,86.65,84.43,92.53,114.29,117.8,83.87,125.07,83.45,127.32,179.52,115.16,723.917,418.148,156.093,124.225,4.528,0.579,1.81,3.331,5.575,12.692,13.898,4.015,149.4,-9.849,-3.25,210.5,181.35
15023,9.68,1.804,-0.113,2.452,0.485,191.71,0.099,0.189,1.022,11.317,28.898,0.05,23.16,110.353,3.336,18.35,3730.406,3609.607,185.4,0.742,1518.079,1237.297,939.982,565.614,377.648,1.628,7,5,153.829,177.571,131.429,183.886,16.518,7.958,8.059,5.264,26.739,445.779,1211.271,996.609,483.502,272.932,115.536,34.447,152.93,65.19,60.11,65.79,630.18,140.17,79.64,73.0,78.94,87.73,101.23,133.63,3141.587,388.468,59.448,40.062,25.173,0.442,9.604,17.784,32.287,76.035,46.998,1.535,139.4,-33.917,-3.77,193.15,160.2
15024,5.185,0.97,0.581,2.958,0.499,181.73,0.112,0.27,1.271,6.671,14.44,9.3,12.442,91.45,2.524,19.263,1709.023,1687.868,187.029,0.674,663.304,511.375,377.523,215.874,149.44,1.192,7,3,67.229,180.857,71.743,184.743,12.158,5.548,6.074,10.455,24.358,207.865,446.588,339.372,236.887,231.504,132.543,34.711,60.73,77.2,250.21,187.35,282.3,123.94,97.51,77.21,92.53,81.32,112.15,88.07,1230.712,364.048,52.417,42.023,11.331,0.844,3.868,8.037,14.564,33.972,27.224,2.8,131.45,-16.624,-1.86,215.25,151.6
15026,9.155,1.044,0.728,1.501,0.671,93.91,2.769,4.139,6.027,11.231,19.078,0.0,4.087,91.35,3.025,18.3,4934.508,4895.384,210.057,0.418,972.782,852.394,669.865,410.714,316.883,49.284,7,03-Dec,150.029,212.286,121.657,218.6,170.282,159.041,177.524,185.648,248.383,651.68,933.134,761.081,514.846,522.925,369.123,207.024,37.42,39.16,36.16,36.1,67.54,68.85,55.52,70.34,67.62,61.89,53.35,41.19,2860.741,892.048,542.379,611.555,15.737,4.953,8.592,12.927,19.679,37.307,35.719,14.155,167.3,-30.484,-15.3,196.05,192.3
15030,3.738,0.729,1.166,2.312,0.456,166.33,0.0,0.115,1.409,4.798,10.138,55.0,17.663,91.85,2.976,18.3,1129.42,1126.043,232.486,0.671,439.012,379.639,271.972,136.472,92.116,0.388,10,1,52.257,229.143,55.429,234.457,7.647,2.984,2.705,11.878,35.343,165.345,221.207,177.369,137.42,185.008,148.787,30.349,172.5,270.31,273.97,185.9,224.13,126.7,92.13,115.96,104.85,105.13,113.19,147.4,701.342,333.795,40.979,49.927,6.676,0.535,2.21,4.436,8.31,20.435,19.634,5.28,102.75,-9.881,-2.66,204.15,116.7
15031,0.633,0.214,,,,233.75,0.0,0.0,0.193,0.65,1.571,,,,,,156.623,160.593,,,,,,,,,,,,,,,1.194,0.347,0.135,0.284,1.999,22.352,38.854,34.481,20.648,18.289,16.899,5.432,91.01,161.05,452.27,343.64,435.54,160.63,149.63,168.34,109.61,102.59,207.97,180.67,116.334,35.188,7.069,2.418,1.338,0.072,0.396,0.695,1.526,4.323,,,,,,,
